event_id,tower_id,event_type,severity,start_ts,end_ts,affected_subscribers_est,region,state,latitude,longitude,vendor,resolved,root_cause,created_at
01b76d49-e6f3-4518-803e-d06b4a8ab5a0,TWR-26591,handoff_failure,INFO,2022-04-06 11:25:53,2022-04-07 21:02:25,36402,REGION-19,FL,40.732848,-122.094926,ZTE,1,vandalism,2022-04-06 11:25:53
70ef80a7-300f-421b-b52a-72e7463a8d20,TWR-60019,handoff_failure,P1,2023-12-07 01:22:08,2023-12-08 18:57:36,13052,REGION-6,IL,48.251952,-105.536316,ZTE,1,weather,2023-12-07 01:22:08
77054b3c-5d0d-4517-a2e5-6a143778f4fa,TWR-38903,fiber_cut,P1,2024-02-14 00:18:57,2024-02-14 13:05:46,2360,REGION-12,CO,36.827279,-69.122412,,1,power_issue,2024-02-14 00:18:57
af8ab1b5-fc77-4160-8c78-8ae2a7420100,TWR-64496,restored,INFO,2022-07-25 09:03:04,2022-07-27 05:03:52,45516,REGION-17,NY,42.54736,-115.301009,Ericsson,1,vandalism,2022-07-25 09:03:04
d98a496a-7454-4506-9b61-025c0ba5373d,TWR-24530,tower_degraded,P1,2024-10-11 21:05:15,2024-10-12 09:24:56,1994,REGION-9,VA,41.017519,-106.992013,Samsung,1,power_issue,2024-10-11 21:05:15
a0b9c7a9-f08b-49ab-8e94-b7b566f59cc0,TWR-16658,fiber_cut,P4,2023-07-26 14:33:49,2023-07-27 14:36:59,11570,REGION-13,MI,35.082958,-91.641806,Nokia,1,weather,2023-07-26 14:33:49
c807ea7a-4eab-45bf-8cb2-05c12a9260d0,TWR-64496,handoff_failure,P4,2022-05-10 11:24:16,2022-05-12 01:30:51,34157,REGION-12,NJ,43.019642,-71.418761,,1,hardware_failure,2022-05-10 11:24:16
abb6a91b-03a2-4e65-8202-a1e78a3a70ea,TWR-67377,congestion,P1,2023-04-23 10:20:34,,16318,REGION-14,FL,30.261588,-71.065792,,1,weather,2023-04-23 10:20:34
37e38fa4-0751-4e10-bb27-90ffca50da78,TWR-53064,cell_outage,INFO,2024-03-18 13:42:34,2024-03-20 13:02:34,297,REGION-12,GA,37.719322,-98.30603,,1,capacity_exceeded,2024-03-18 13:42:34
27f7c5f8-78a5-4f3b-95ed-a897596db984,TWR-62089,handoff_failure,P2,2023-03-23 12:28:35,2023-03-24 23:41:56,46426,REGION-20,IL,40.85752,-91.135458,,0,,2023-03-23 12:28:35
2c45d07c-4716-4c98-b52a-260026f02f7a,TWR-91987,interference_detected,P4,2023-12-26 17:59:29,2023-12-27 15:12:03,11951,REGION-5,GA,28.644976,-109.548243,,0,,2023-12-26 17:59:29
e8e28ce8-3064-4858-b100-378d53666f07,TWR-89964,capacity_alert,P4,2024-12-04 11:31:31,,42566,REGION-10,OH,24.726346,-88.125139,Nokia,0,,2024-12-04 11:31:31
cd5cd481-8383-40c2-a1f5-d7ff7ee95988,TWR-53279,congestion,P4,2023-03-26 09:51:57,,32667,REGION-20,MI,25.905992,-113.074483,Samsung,1,config_error,2023-03-26 09:51:57
885f5e73-3da4-4b62-af38-ca65a0e9a460,TWR-57526,restored,INFO,2024-11-29 04:40:45,2024-11-30 16:37:16,18564,REGION-19,FL,34.097237,-75.070967,ZTE,1,config_error,2024-11-29 04:40:45
5f03a332-ef7e-41cf-9069-04aded505e0b,TWR-67154,congestion,P4,2023-01-05 17:53:54,,45627,REGION-6,OH,47.726839,-116.842242,Huawei,1,weather,2023-01-05 17:53:54
2f981e0a-3960-400a-bb4c-3295ddeb1c8d,TWR-69050,cell_outage,P3,2023-05-03 11:47:10,2023-05-03 19:03:34,13481,REGION-5,IL,26.766861,-107.702265,ZTE,0,,2023-05-03 11:47:10
53b283e3-a262-4961-9f32-09622a39f797,TWR-16734,interference_detected,P4,2024-09-28 10:17:42,2024-09-29 20:20:33,3115,REGION-17,NJ,35.952433,-104.01716,Samsung,0,,2024-09-28 10:17:42
7db48bec-c54a-4717-a6ba-b1d4fee2a971,TWR-60196,congestion,P2,2024-08-24 19:32:51,,43316,REGION-10,NJ,29.912946,-86.167622,Nokia,0,,2024-08-24 19:32:51
ff2db47b-96b3-436d-b626-ebe41608bfb9,TWR-94343,fiber_cut,P4,2024-06-10 03:29:04,2024-06-11 05:16:19,28382,REGION-2,VA,42.078362,-114.992193,,1,unknown,2024-06-10 03:29:04
b4bd7701-e480-42f0-87a1-2e6503b94cb9,TWR-47762,fiber_cut,P3,2024-04-30 01:56:25,2024-04-30 03:29:29,20468,REGION-8,AZ,35.341308,-114.293471,Huawei,1,software_bug,2024-04-30 01:56:25
b6b3242f-1edc-42ab-99e7-f04028336ecb,TWR-42007,power_failure,P4,2024-09-11 17:41:08,2024-09-12 09:05:08,33317,REGION-15,IL,39.663911,-89.313876,Samsung,1,vandalism,2024-09-11 17:41:08
31181962-7a93-484d-81a7-ba680d83db35,TWR-16826,maintenance_window,P1,2023-08-19 22:34:27,2023-08-20 16:15:22,36445,REGION-15,NJ,28.473601,-123.418277,Ericsson,1,hardware_failure,2023-08-19 22:34:27
b16ef234-236b-4408-a5ba-834d07f24c18,TWR-57419,maintenance_window,P2,2023-01-19 11:10:32,2023-01-20 15:03:10,48712,REGION-6,VA,46.733679,-112.439772,Ericsson,1,unknown,2023-01-19 11:10:32
ab732fdc-45c3-4d63-9d41-5b1c88d9510b,TWR-51245,power_failure,P3,2022-04-06 09:34:44,2022-04-06 20:28:00,41617,REGION-5,FL,26.065569,-81.340052,Nokia,0,,2022-04-06 09:34:44
2394d622-bb2a-470a-b3ac-48f618dbab89,TWR-95181,restored,P1,2024-10-23 03:22:52,2024-10-23 16:00:55,1817,REGION-9,TX,26.565117,-107.415933,Ericsson,1,power_issue,2024-10-23 03:22:52
1156e505-d6e4-4bf8-a28d-246ccfb4506f,TWR-57447,capacity_alert,INFO,2022-01-07 16:31:37,,20619,REGION-20,MI,46.856122,-76.317579,,1,capacity_exceeded,2022-01-07 16:31:37
bfd03b94-6cb0-4a62-a7ea-20da74fc12ac,TWR-67424,congestion,P2,2024-01-11 23:49:04,,14678,REGION-2,WA,29.821387,-115.428181,Nokia,1,weather,2024-01-11 23:49:04
f0773517-f8c2-4a51-b846-6a9c2ba8e14b,TWR-58351,cell_outage,P1,2022-03-02 19:16:54,2022-03-03 13:22:18,49495,REGION-7,MI,25.624608,-109.401494,Huawei,1,weather,2022-03-02 19:16:54
b4fc2e56-0415-406d-8d37-e7d946edf0b6,TWR-52237,congestion,INFO,2022-02-16 21:23:51,,34794,REGION-1,MI,44.927593,-68.836708,Nokia,0,,2022-02-16 21:23:51
72a0b158-8446-4bf4-b0b9-24c73321e881,TWR-93810,handoff_failure,P2,2023-05-07 20:04:01,2023-05-08 20:08:10,15566,REGION-5,GA,46.643701,-85.994059,Huawei,1,vandalism,2023-05-07 20:04:01
214cda16-64e8-41ee-acb4-ddec6e1ad236,TWR-80798,restored,P2,2023-11-04 12:36:41,2023-11-05 15:10:02,41747,REGION-10,OH,47.081749,-102.821771,Samsung,1,vandalism,2023-11-04 12:36:41
51822cad-b0a7-48bf-ab61-e8f898c4ead9,TWR-66881,fiber_cut,P1,2023-11-04 05:07:15,2023-11-05 01:33:29,30934,REGION-16,OH,44.098129,-88.06538,Nokia,1,power_issue,2023-11-04 05:07:15
8e0cc270-2a0b-4012-9f93-f3e8b8d78b4b,TWR-62350,maintenance_window,INFO,2023-12-12 16:57:01,2023-12-14 07:34:41,4307,REGION-13,AZ,31.080424,-112.913902,,1,software_bug,2023-12-12 16:57:01
1d06a1e7-8799-4e9a-81f6-a2d18d10cb1d,TWR-72493,capacity_alert,P1,2023-10-29 04:48:42,,30568,REGION-5,MI,29.119951,-119.980334,Nokia,1,vandalism,2023-10-29 04:48:42
9e800267-fa36-47fc-8d26-376b9cc14391,TWR-80678,maintenance_window,P4,2024-12-28 01:23:31,2024-12-29 22:13:24,1231,REGION-17,NJ,42.659624,-123.948272,ZTE,1,config_error,2024-12-28 01:23:31
4bfd5db5-a3ef-4b77-bb18-ded442a55e02,TWR-89299,tower_degraded,P4,2022-05-18 18:46:57,2022-05-19 17:02:18,35623,REGION-7,VA,24.610785,-83.765344,Samsung,1,weather,2022-05-18 18:46:57
18c358af-61f7-415d-90d2-ac1b7f73bf71,TWR-60604,power_failure,P4,2023-12-19 11:45:34,2023-12-20 11:07:00,32054,REGION-18,IL,36.121673,-120.734627,Ericsson,1,power_issue,2023-12-19 11:45:34
64cb4705-695c-4064-83d9-d941f3e527cf,TWR-87356,congestion,P3,2024-11-05 14:04:49,,13240,REGION-1,MI,24.502353,-100.272788,Ericsson,1,,2024-11-05 14:04:49
685f3b70-8daf-4823-bc10-600d5c694a5c,TWR-78386,handoff_failure,P3,2023-04-03 11:45:55,2023-04-03 20:50:24,,REGION-18,NC,46.075495,-117.759004,Nokia,1,unknown,2023-04-03 11:45:55
2e52c4ff-ac13-456b-91f7-7170ac344ff2,TWR-50189,tower_degraded,P2,2022-01-22 15:43:45,2022-01-22 21:10:18,38676,REGION-16,OH,42.474427,-121.975789,Samsung,1,software_bug,2022-01-22 15:43:45
1235dfaa-b29a-4862-929d-0a5159841030,TWR-39451,capacity_alert,INFO,2022-05-05 11:07:47,,39665,REGION-2,WA,33.604975,-104.75243,Ericsson,1,,2022-05-05 11:07:47
561df493-4075-40bf-9228-b5bc70541c40,TWR-15778,capacity_alert,P4,2022-01-08 12:01:56,,47928,REGION-12,WA,28.445671,-104.207267,Huawei,1,hardware_failure,2022-01-08 12:01:56
a2ab1293-ef4f-482b-8156-a973b6a2de90,TWR-57301,cell_outage,P3,2023-07-17 22:27:07,2023-07-18 14:45:32,29443,REGION-4,IL,47.865621,-112.177219,Huawei,1,weather,2023-07-17 22:27:07
c5c20e8c-fd2c-4c38-b4e9-57350623c451,TWR-25058,capacity_alert,INFO,2024-05-09 18:14:14,,29933,REGION-12,MI,29.760611,-87.641247,Samsung,1,unknown,2024-05-09 18:14:14
80f83e9b-2d54-4145-82c0-23773c985784,TWR-62350,fiber_cut,P1,2024-11-18 02:17:57,2024-11-19 01:59:10,39138,REGION-7,NC,25.96241,-72.415356,,1,capacity_exceeded,2024-11-18 02:17:57
ef66f4f4-db94-4f96-8026-82771c956924,TWR-29080,tower_degraded,INFO,2024-01-09 09:09:08,2024-01-11 03:54:41,31893,REGION-8,OH,39.248443,-85.979324,ZTE,1,vandalism,2024-01-09 09:09:08
7c648201-6a5a-4051-a9be-35858ed3c1d2,TWR-16057,restored,P1,2024-09-28 06:17:16,2024-09-28 09:44:55,32894,REGION-10,AZ,44.097584,-71.288733,Nokia,1,unknown,2024-09-28 06:17:16
a09cfa61-36b5-445c-8af2-e70299c13e7d,TWR-64948,power_failure,P1,2022-08-28 13:00:03,2022-08-29 12:15:32,31494,REGION-18,WA,43.565918,-106.37669,Nokia,1,power_issue,2022-08-28 13:00:03
6c34d9d6-022b-4663-8233-a12711a57edf,TWR-97747,handoff_failure,INFO,2023-03-11 01:01:05,2023-03-11 07:44:25,37458,REGION-17,GA,43.6315,-78.847132,Samsung,0,,2023-03-11 01:01:05
d55b9924-5195-4f0d-8a89-538d062bda0c,TWR-13794,interference_detected,P2,2023-09-06 10:50:54,2023-09-07 04:19:16,8722,REGION-9,IL,41.517117,-107.525288,Nokia,1,weather,2023-09-06 10:50:54
83833e43-cece-43a7-aed0-f1130d1c70d5,TWR-96223,congestion,INFO,2022-06-25 02:41:13,,48874,REGION-11,NY,35.260362,-76.37857,Samsung,1,unknown,2022-06-25 02:41:13
e7971a9c-1cac-4ca1-91a3-36856b30928a,TWR-97538,fiber_cut,INFO,2023-10-22 20:47:18,2023-10-24 10:42:07,34703,REGION-10,WA,30.532536,-96.664987,Ericsson,1,power_issue,2023-10-22 20:47:18
e2139051-26ba-40cb-bf16-55739b2fcfaf,TWR-94278,congestion,INFO,2024-08-29 16:19:07,,38286,REGION-4,NC,37.819367,-73.824067,,0,,2024-08-29 16:19:07
e8a79754-8c91-4fb0-bdef-7c38642f1653,TWR-60052,restored,INFO,2022-11-25 13:51:58,2022-11-26 20:33:40,7527,REGION-19,FL,44.40979,-97.906989,Samsung,1,unknown,2022-11-25 13:51:58
a79bd0c9-710e-4225-bb77-88c561241dab,TWR-54473,interference_detected,INFO,2024-03-27 01:40:12,2024-03-28 06:27:31,12476,REGION-5,TX,47.084431,-79.359002,Huawei,1,power_issue,2024-03-27 01:40:12
a11c16b2-9314-44e2-92b5-fb7a2e55e973,TWR-73788,maintenance_window,P1,2023-10-09 05:38:04,2023-10-09 15:39:24,47260,REGION-16,CA,30.648855,-94.62712,Ericsson,0,,2023-10-09 05:38:04
8870c6ef-eadd-48d0-bc1d-afcbb0813d1e,TWR-48175,maintenance_window,P3,2024-03-29 13:07:34,2024-03-30 18:51:22,42743,REGION-1,IL,44.410935,-101.739729,Ericsson,1,config_error,2024-03-29 13:07:34
a6e34c73-3f90-4fbd-8ad1-04ae8ba08b12,TWR-52504,power_failure,P4,2022-02-16 14:12:06,2022-02-16 18:40:26,27679,REGION-20,NC,28.055806,-75.151758,ZTE,1,vandalism,2022-02-16 14:12:06
ab2548a1-7f71-4c01-a384-fb5bed497b77,TWR-65057,fiber_cut,P4,2023-01-13 16:34:07,2023-01-13 18:21:03,14502,REGION-14,MI,48.091146,-84.51471,Nokia,1,hardware_failure,2023-01-13 16:34:07
ff2caf07-6711-4f5a-9973-d579777bc6d5,TWR-15229,maintenance_window,P1,2022-04-30 08:50:48,2022-05-01 13:46:31,25237,REGION-1,NJ,25.140514,-100.471897,Ericsson,1,,2022-04-30 08:50:48
2e7411af-c94d-4aa3-ae73-8df7e5b3333d,TWR-69470,interference_detected,P1,2023-02-16 15:41:09,2023-02-16 21:52:02,37068,REGION-8,IL,37.40161,-97.607168,Samsung,1,unknown,2023-02-16 15:41:09
78b742ac-183c-4840-a99b-a546a867d8e9,TWR-30379,cell_outage,P1,2024-10-07 10:38:34,2024-10-09 07:53:10,26042,REGION-16,WA,48.338501,-93.410662,Samsung,1,weather,2024-10-07 10:38:34
75267db7-049a-42c0-ba6d-eb1e8fa8384f,TWR-16028,interference_detected,P1,2023-07-22 16:38:15,2023-07-24 05:31:19,39191,REGION-16,CA,42.637375,-78.898951,Nokia,1,config_error,2023-07-22 16:38:15
4e16e3c5-3f6d-411e-b263-931c8d99f86b,TWR-80575,power_failure,P2,2024-05-10 05:43:48,2024-05-11 01:03:29,27237,REGION-12,MI,28.494609,-78.194972,Nokia,1,unknown,2024-05-10 05:43:48
43359472-f391-4e1c-b50a-98c2d278c097,TWR-70952,power_failure,P3,2024-11-02 07:31:42,2024-11-03 14:16:37,2274,REGION-12,IL,25.043793,-69.985998,ZTE,0,,2024-11-02 07:31:42
56d3495b-f1d8-403a-9341-61d18e8c2c4a,TWR-45093,fiber_cut,P1,2022-02-11 23:14:38,2022-02-13 06:55:13,26100,REGION-19,NY,45.428056,-107.662465,Ericsson,1,weather,2022-02-11 23:14:38
5a179c24-c1fc-4277-ab23-7faf2df8efac,TWR-26011,restored,P3,2023-01-28 08:43:04,2023-01-29 08:18:44,33652,REGION-1,FL,37.131896,-90.552804,Samsung,1,unknown,2023-01-28 08:43:04
90f9b4dd-7069-48df-a588-4ac39f2f36f5,TWR-85470,cell_outage,P4,2022-11-16 21:19:30,2022-11-17 03:04:09,11461,REGION-3,GA,45.844586,-92.007601,,1,weather,2022-11-16 21:19:30
2447c447-9e1b-4ab1-b09b-bc884086419c,TWR-71261,fiber_cut,P3,2024-02-26 07:32:25,2024-02-26 14:38:31,39922,REGION-9,FL,37.944162,-114.75798,Samsung,1,weather,2024-02-26 07:32:25
451ae263-84ad-460d-91d3-7dd872d664dc,TWR-85156,handoff_failure,P4,2023-01-25 20:09:36,2023-01-25 23:32:19,7526,REGION-9,NY,32.584972,-77.551542,Samsung,1,vandalism,2023-01-25 20:09:36
a6381f85-9c7b-49dc-93cf-0b6cbf3d59f6,TWR-15482,maintenance_window,P2,2024-06-18 07:43:37,2024-06-19 21:31:02,45181,REGION-3,FL,42.191977,-107.615901,Samsung,1,vandalism,2024-06-18 07:43:37
e39f0fdf-55da-418c-adda-df3bc2582b0d,TWR-45179,restored,P2,2023-12-28 14:41:29,2023-12-29 04:22:41,17669,REGION-4,WA,27.452719,-107.497166,ZTE,1,power_issue,2023-12-28 14:41:29
33b9f553-bc16-48a6-9b7d-8adb779741f2,TWR-20682,tower_degraded,P4,2024-11-04 01:34:33,2024-11-05 10:43:19,16340,REGION-2,VA,31.71927,-90.793321,,1,,2024-11-04 01:34:33
b4df8af7-def7-4550-9c9b-38ad49f76862,TWR-64387,tower_degraded,P2,2023-03-14 18:35:27,2023-03-14 23:04:31,32208,REGION-16,NJ,27.877592,-109.292914,Huawei,1,software_bug,2023-03-14 18:35:27
7dd9eea8-fa3f-4cef-b9d1-64153e1ac0ea,TWR-67954,handoff_failure,P1,2022-11-25 08:21:15,2022-11-27 06:56:52,31855,REGION-1,AZ,43.233871,-78.72841,Samsung,0,,2022-11-25 08:21:15
af94ece6-16b2-45e5-9f35-03182bc0977f,TWR-28776,capacity_alert,P3,2024-08-28 18:59:58,,21730,REGION-16,CO,29.074694,-110.257541,,1,capacity_exceeded,2024-08-28 18:59:58
ac6f452b-cd20-4592-9b3b-39e141930fad,TWR-68138,fiber_cut,INFO,2023-10-18 16:36:53,2023-10-18 21:10:09,,REGION-15,WA,31.393,-67.881158,Samsung,1,config_error,2023-10-18 16:36:53
5222b9e0-7677-468b-838a-9e5918e6abd4,TWR-76496,restored,P2,2022-07-13 01:50:39,2022-07-14 23:25:06,,REGION-7,NC,27.571812,-105.911476,Nokia,1,config_error,2022-07-13 01:50:39
faaf3e2d-1e4a-4d2c-9a4f-5e002e7e98f0,TWR-36685,maintenance_window,P2,2024-04-15 19:08:22,2024-04-16 01:49:43,,REGION-1,VA,48.432627,-81.437098,Huawei,1,vandalism,2024-04-15 19:08:22
0d786097-8afa-4878-8bd1-24e988087d08,TWR-76497,handoff_failure,P2,2024-01-24 03:34:04,2024-01-24 16:00:43,20268,REGION-18,CA,25.159961,-109.850033,Nokia,1,capacity_exceeded,2024-01-24 03:34:04
ab765045-e3af-499f-b64e-27a27c94e102,TWR-98125,tower_degraded,INFO,2023-08-26 15:38:58,2023-08-27 16:56:47,25750,REGION-4,WA,39.383316,-114.215064,Nokia,1,software_bug,2023-08-26 15:38:58
e327d297-a148-4240-9db0-98b0ead7a742,TWR-65435,handoff_failure,P1,2022-01-17 05:44:41,2022-01-17 16:33:21,8241,REGION-2,NC,47.868456,-79.371044,Ericsson,1,power_issue,2022-01-17 05:44:41
f7a07502-dcd2-41ac-a26c-74f32b4c0e52,TWR-53025,interference_detected,INFO,2022-07-08 23:26:55,2022-07-09 20:55:30,18918,REGION-20,NY,36.271585,-92.52171,Samsung,1,config_error,2022-07-08 23:26:55
bb729de3-87f5-4d84-b535-f34375574fbd,TWR-25220,cell_outage,P3,2022-01-17 10:08:05,2022-01-19 03:15:49,28911,REGION-6,VA,38.570055,-102.248156,Huawei,1,,2022-01-17 10:08:05
a36f1291-3af2-4df9-b91e-14114fdeabe1,TWR-44814,interference_detected,P3,2023-06-04 04:46:20,2023-06-06 03:02:32,,REGION-17,VA,32.400169,-118.595893,,1,software_bug,2023-06-04 04:46:20
aca3d3e4-1628-4837-ab60-f822a2757bdb,TWR-29555,fiber_cut,P2,2022-05-12 14:35:39,2022-05-14 11:07:02,12187,REGION-4,GA,32.46706,-72.322743,Samsung,1,software_bug,2022-05-12 14:35:39
685e3e9c-255a-40e2-909e-fd2769b3878b,TWR-20745,interference_detected,INFO,2022-09-12 05:49:47,2022-09-13 04:00:09,27094,REGION-12,AZ,28.225242,-111.544117,Nokia,1,software_bug,2022-09-12 05:49:47
36dbcb8b-f1ce-4ade-81b9-16146cd676df,TWR-87356,capacity_alert,P3,2022-02-28 11:12:45,,3832,REGION-6,CO,48.849682,-68.300433,Huawei,1,,2022-02-28 11:12:45
3f543da8-5855-43ff-91de-df6f6eba3ae0,TWR-24592,interference_detected,P4,2023-09-02 03:07:04,2023-09-02 07:55:21,45102,REGION-1,CA,34.396901,-81.739815,Samsung,1,weather,2023-09-02 03:07:04
46bfdd40-6ec6-4c95-b131-7a6429008f0e,TWR-96563,power_failure,P2,2023-05-26 05:31:29,2023-05-27 10:56:09,11266,REGION-3,MA,31.371969,-104.539147,Nokia,1,unknown,2023-05-26 05:31:29
ba5a2f8d-4b19-45e8-b73d-2bae39d4c992,TWR-97500,handoff_failure,P2,2022-10-21 12:41:09,2022-10-21 17:35:04,38167,REGION-2,WA,38.612545,-84.210372,ZTE,1,unknown,2022-10-21 12:41:09
3c8248ea-8988-48a3-a9f8-0a82aed0d35a,TWR-53933,handoff_failure,P4,2023-03-17 10:05:56,2023-03-18 09:22:26,18222,REGION-3,GA,40.389671,-84.804528,Huawei,1,config_error,2023-03-17 10:05:56
67374511-6cdf-4b6d-b0bb-d993249d0911,TWR-15720,fiber_cut,P1,2022-11-01 02:12:43,2022-11-01 19:50:46,20752,REGION-18,TX,43.072174,-75.701076,Samsung,1,vandalism,2022-11-01 02:12:43
5d1acaed-b853-49e5-a58b-29049f1e3651,TWR-38080,fiber_cut,P2,2023-04-29 23:36:48,2023-05-01 21:17:58,2793,REGION-7,CO,27.237493,-89.818914,ZTE,1,hardware_failure,2023-04-29 23:36:48
0bb938cc-3e7e-4a7c-8e63-98e923bbac6b,TWR-92691,tower_degraded,P4,2022-03-24 07:34:06,2022-03-24 18:31:04,7820,REGION-14,NJ,46.336038,-107.434611,Nokia,1,hardware_failure,2022-03-24 07:34:06
f510cb83-2a3f-4b46-9590-e5988c4bd227,TWR-43289,power_failure,P4,2024-06-16 07:14:20,2024-06-17 10:52:06,,REGION-9,MA,31.761265,-87.818131,Samsung,1,config_error,2024-06-16 07:14:20
216e72de-8054-41ce-8de4-ab8ddc1c5f51,TWR-67366,tower_degraded,P2,2023-03-25 03:32:51,2023-03-26 23:39:07,23971,REGION-15,AZ,26.792589,-88.229916,Nokia,1,unknown,2023-03-25 03:32:51
3106ebf1-852d-4f41-8aa6-fcbf88cdcb40,TWR-85674,congestion,P2,2024-08-03 10:56:30,,46062,REGION-18,WA,35.62359,-87.158188,Samsung,1,unknown,2024-08-03 10:56:30
bf75a926-2739-4bcd-be29-acb2ea58ed41,TWR-19545,cell_outage,INFO,2024-10-06 05:33:10,2024-10-07 12:51:47,26521,REGION-12,CA,31.208185,-82.44951,Nokia,0,,2024-10-06 05:33:10
943fa586-830e-4369-832a-83b4c2b0ebf3,TWR-10150,restored,P2,2024-10-21 09:55:53,2024-10-23 01:22:32,604,REGION-10,CO,36.100048,-98.532382,Huawei,1,weather,2024-10-21 09:55:53
b533ecb8-ccf6-488c-b82e-8c2f0490a4a9,TWR-39015,tower_degraded,P2,2022-04-10 04:56:58,2022-04-10 21:27:16,17390,REGION-7,VA,47.401199,-100.687869,Huawei,1,unknown,2022-04-10 04:56:58
0024ae09-a727-4824-9063-e2ff449d2e50,TWR-71644,power_failure,P3,2022-09-13 07:29:42,2022-09-14 15:09:51,13306,REGION-8,GA,37.741675,-115.200519,Nokia,1,,2022-09-13 07:29:42
930a8431-59ae-40b7-ae6e-a8ce520072bb,TWR-92831,capacity_alert,P3,2023-04-23 12:37:28,,39063,REGION-17,NC,24.845247,-94.501472,ZTE,1,weather,2023-04-23 12:37:28
4afd5174-1f04-479a-8333-2452b0040981,TWR-70513,fiber_cut,P2,2023-03-10 08:54:14,2023-03-10 19:03:05,14418,REGION-6,VA,28.444173,-90.299616,,1,,2023-03-10 08:54:14
b54e55a0-58dd-41e7-ac5b-dfe129a38283,TWR-79615,interference_detected,P3,2024-05-30 23:50:08,2024-05-31 11:40:33,4767,REGION-16,AZ,43.426776,-73.109179,Huawei,1,weather,2024-05-30 23:50:08
31f23106-50b0-4791-a77f-58a76f481b14,TWR-13379,cell_outage,INFO,2023-11-15 22:21:58,2023-11-17 06:16:26,47085,REGION-17,MI,31.205158,-80.05862,Ericsson,1,hardware_failure,2023-11-15 22:21:58
dbe3a4c9-8b7c-4da5-9d31-9e8726024c47,TWR-85880,power_failure,P2,2024-11-23 04:01:46,2024-11-23 14:16:17,46571,REGION-8,CO,42.314568,-82.634417,ZTE,1,vandalism,2024-11-23 04:01:46
3017f771-b68f-410e-92fa-bac2c128879a,TWR-84531,congestion,P3,2023-07-31 12:49:19,,13721,REGION-18,OH,41.975918,-94.951055,Ericsson,1,hardware_failure,2023-07-31 12:49:19
7876dffa-0fb2-4350-a556-955fa8767f30,TWR-13804,fiber_cut,P4,2022-03-28 17:32:52,2022-03-30 15:11:18,37127,REGION-19,IL,41.631377,-103.58398,Nokia,0,,2022-03-28 17:32:52
fc3eb17e-56d0-4b4f-93b9-2457892ce539,TWR-47762,cell_outage,P4,2022-12-23 04:54:54,2022-12-24 17:35:38,1746,REGION-19,CO,38.183511,-86.668152,,1,hardware_failure,2022-12-23 04:54:54
7d903bf1-0aa9-4bd4-a8bf-d8dcab7983e8,TWR-74686,congestion,P1,2024-11-28 04:07:10,,19611,REGION-19,CO,34.244314,-68.376662,Nokia,1,hardware_failure,2024-11-28 04:07:10
e04ab100-44ef-4ac3-91a4-d715befe9be0,TWR-27781,tower_degraded,P1,2024-07-07 03:56:19,2024-07-08 13:55:22,21092,REGION-6,IL,27.807094,-76.649876,Samsung,1,capacity_exceeded,2024-07-07 03:56:19
1b080e46-2841-4d0f-9a90-e9b82a4d7632,TWR-66349,fiber_cut,INFO,2022-04-14 12:16:06,2022-04-16 07:11:44,39091,REGION-15,NY,41.043155,-68.623041,ZTE,1,capacity_exceeded,2022-04-14 12:16:06
27b39ffb-19a6-47fb-98f5-e0020035810a,TWR-42177,congestion,P3,2022-05-24 09:51:08,,49019,REGION-6,MI,27.573292,-106.837366,Ericsson,0,,2022-05-24 09:51:08
73775332-17e3-436f-8b92-c26321336769,TWR-49829,cell_outage,P1,2023-03-29 05:46:09,2023-03-31 03:12:47,18418,REGION-10,CO,43.827035,-102.92317,,0,,2023-03-29 05:46:09
8717958a-48c2-4f21-af70-152140a1c200,TWR-91609,handoff_failure,P3,2023-12-21 13:38:10,2023-12-22 15:24:22,24475,REGION-17,MI,45.771932,-94.892897,Samsung,1,software_bug,2023-12-21 13:38:10
27afa31d-8330-423d-943c-62b59cdb0937,TWR-80804,cell_outage,P2,2023-06-13 20:35:28,2023-06-15 05:11:27,39578,REGION-19,CA,42.948615,-85.879583,,1,weather,2023-06-13 20:35:28
b9ed7743-6f5e-4d2e-9623-47e2f204e2ed,TWR-38010,handoff_failure,P3,2023-03-09 00:03:03,2023-03-10 13:19:06,12002,REGION-10,GA,45.93386,-80.329706,Nokia,0,,2023-03-09 00:03:03
c0901c1f-39d5-40da-9e0a-b60310a0ad54,TWR-50404,handoff_failure,P2,2023-06-22 20:47:20,2023-06-24 11:56:37,4898,REGION-8,NC,25.539566,-100.086844,Nokia,1,vandalism,2023-06-22 20:47:20
82ec65fd-04e4-4d94-9e87-583e4c7fd5c9,TWR-82264,capacity_alert,P3,2023-09-10 12:51:02,,5862,REGION-10,CA,27.101718,-107.639255,Ericsson,1,software_bug,2023-09-10 12:51:02
efc83597-47d2-4e87-a03b-c859ee305cd8,TWR-24201,tower_degraded,P2,2024-09-17 10:58:48,2024-09-18 14:11:20,3988,REGION-20,TX,46.70575,-115.070064,Samsung,1,unknown,2024-09-17 10:58:48
a8ee6bd8-f1a8-4a33-8978-c6b373359c70,TWR-65933,tower_degraded,P4,2022-11-27 01:38:53,2022-11-27 17:57:46,23931,REGION-3,CA,30.458862,-109.474799,Huawei,1,vandalism,2022-11-27 01:38:53
